LTER_site,local_site,point_ID,date,depth_stake,depth_n,depth_e,depth_s,depth_w,mean_depth,num_meas,year,month,seas,jd,mod
NWT,sdl,58,2011-03-18,30,NA,NA,NA,NA,30,1,2011,3,2011,171,f2.csv
NWT,sdl,61,2011-03-18,60,NA,NA,NA,NA,60,1,2011,3,2011,171,f2.csv
NWT,sdl,69,2011-03-18,5,NA,NA,NA,NA,5,1,2011,3,2011,171,f2.csv
NWT,sdl,301,2011-03-18,5,NA,NA,NA,NA,5,1,2011,3,2011,171,f2.csv
NWT,sdl,15,2011-04-13,230,NA,NA,NA,NA,230,1,2011,4,2011,197,f2.csv
NWT,sdl,17,2011-04-13,60,NA,NA,NA,NA,60,1,2011,4,2011,197,f2.csv
NWT,sdl,20,2011-04-13,0,NA,NA,NA,NA,0,1,2011,4,2011,197,f2.csv
NWT,sdl,35,2011-04-13,350,NA,NA,NA,NA,350,1,2011,4,2011,197,f2.csv
NWT,sdl,58,2011-04-13,20,NA,NA,NA,NA,20,1,2011,4,2011,197,f2.csv
NWT,sdl,61,2011-04-13,50,NA,NA,NA,NA,50,1,2011,4,2011,197,f2.csv
NWT,sdl,69,2011-04-13,10,NA,NA,NA,NA,10,1,2011,4,2011,197,f2.csv
NWT,sdl,301,2011-04-13,0,NA,NA,NA,NA,0,1,2011,4,2011,197,f2.csv
NWT,sdl,15,2011-05-03,320,NA,NA,NA,NA,320,1,2011,5,2011,217,f2.csv
NWT,sdl,17,2011-05-03,110,NA,NA,NA,NA,110,1,2011,5,2011,217,f2.csv
NWT,sdl,20,2011-05-03,0,NA,NA,NA,NA,0,1,2011,5,2011,217,f2.csv
NWT,sdl,35,2011-05-03,260,NA,NA,NA,NA,260,1,2011,5,2011,217,f2.csv
NWT,sdl,58,2011-05-03,90,NA,NA,NA,NA,90,1,2011,5,2011,217,f2.csv
NWT,sdl,61,2011-05-03,250,NA,NA,NA,NA,250,1,2011,5,2011,217,f2.csv
NWT,sdl,69,2011-05-03,30,NA,NA,NA,NA,30,1,2011,5,2011,217,f2.csv
NWT,sdl,301,2011-05-03,0,NA,NA,NA,NA,0,1,2011,5,2011,217,f2.csv
NWT,sdl,15,2011-05-14,310,NA,NA,NA,NA,310,1,2011,5,2011,228,f2.csv
NWT,sdl,17,2011-05-14,95,NA,NA,NA,NA,95,1,2011,5,2011,228,f2.csv
NWT,sdl,20,2011-05-14,0,NA,NA,NA,NA,0,1,2011,5,2011,228,f2.csv
NWT,sdl,35,2011-05-14,180,NA,NA,NA,NA,180,1,2011,5,2011,228,f2.csv
NWT,sdl,58,2011-05-14,80,NA,NA,NA,NA,80,1,2011,5,2011,228,f2.csv
NWT,sdl,61,2011-05-14,250,NA,NA,NA,NA,250,1,2011,5,2011,228,f2.csv
NWT,sdl,69,2011-05-14,5,NA,NA,NA,NA,5,1,2011,5,2011,228,f2.csv
NWT,sdl,301,2011-05-14,0,NA,NA,NA,NA,0,1,2011,5,2011,228,f2.csv
NWT,sdl,15,2011-06-07,290,NA,NA,NA,NA,290,1,2011,6,2011,252,f2.csv
NWT,sdl,17,2011-06-07,70,NA,NA,NA,NA,70,1,2011,6,2011,252,f2.csv
NWT,sdl,20,2011-06-07,0,NA,NA,NA,NA,0,1,2011,6,2011,252,f2.csv
NWT,sdl,35,2011-06-07,380,NA,NA,NA,NA,380,1,2011,6,2011,252,f2.csv
NWT,sdl,58,2011-06-07,50,NA,NA,NA,NA,50,1,2011,6,2011,252,f2.csv
NWT,sdl,61,2011-06-07,180,NA,NA,NA,NA,180,1,2011,6,2011,252,f2.csv
NWT,sdl,69,2011-06-07,0,NA,NA,NA,NA,0,1,2011,6,2011,252,f2.csv
NWT,sdl,301,2011-06-07,0,NA,NA,NA,NA,0,1,2011,6,2011,252,f2.csv
NWT,sdl,15,2011-06-15,250,NA,NA,NA,NA,250,1,2011,6,2011,260,f2.csv
NWT,sdl,17,2011-06-15,30,NA,NA,NA,NA,30,1,2011,6,2011,260,f2.csv
NWT,sdl,20,2011-06-15,0,NA,NA,NA,NA,0,1,2011,6,2011,260,f2.csv
NWT,sdl,35,2011-06-15,330,NA,NA,NA,NA,330,1,2011,6,2011,260,f2.csv
NWT,sdl,58,2011-06-15,0,NA,NA,NA,NA,0,1,2011,6,2011,260,f2.csv
NWT,sdl,61,2011-06-15,170,NA,NA,NA,NA,170,1,2011,6,2011,260,f2.csv
NWT,sdl,69,2011-06-15,0,NA,NA,NA,NA,0,1,2011,6,2011,260,f2.csv
NWT,sdl,301,2011-06-15,0,NA,NA,NA,NA,0,1,2011,6,2011,260,f2.csv
NWT,sdl,15,2011-06-21,230,NA,NA,NA,NA,230,1,2011,6,2011,266,f2.csv
NWT,sdl,17,2011-06-21,20,NA,NA,NA,NA,20,1,2011,6,2011,266,f2.csv
NWT,sdl,20,2011-06-21,0,NA,NA,NA,NA,0,1,2011,6,2011,266,f2.csv
NWT,sdl,35,2011-06-21,300,NA,NA,NA,NA,300,1,2011,6,2011,266,f2.csv
NWT,sdl,58,2011-06-21,10,NA,NA,NA,NA,10,1,2011,6,2011,266,f2.csv
NWT,sdl,61,2011-06-21,200,NA,NA,NA,NA,200,1,2011,6,2011,266,f2.csv
NWT,sdl,69,2011-06-21,0,NA,NA,NA,NA,0,1,2011,6,2011,266,f2.csv
NWT,sdl,301,2011-06-21,0,NA,NA,NA,NA,0,1,2011,6,2011,266,f2.csv
NWT,sdl,15,2011-06-28,160,NA,NA,NA,NA,160,1,2011,6,2011,273,f2.csv
NWT,sdl,17,2011-06-28,0,NA,NA,NA,NA,0,1,2011,6,2011,273,f2.csv
NWT,sdl,20,2011-06-28,0,NA,NA,NA,NA,0,1,2011,6,2011,273,f2.csv
NWT,sdl,35,2011-06-28,130,NA,NA,NA,NA,130,1,2011,6,2011,273,f2.csv
NWT,sdl,58,2011-06-28,0,NA,NA,NA,NA,0,1,2011,6,2011,273,f2.csv
NWT,sdl,61,2011-06-28,80,NA,NA,NA,NA,80,1,2011,6,2011,273,f2.csv
NWT,sdl,69,2011-06-28,0,NA,NA,NA,NA,0,1,2011,6,2011,273,f2.csv
NWT,sdl,301,2011-06-28,0,NA,NA,NA,NA,0,1,2011,6,2011,273,f2.csv
NWT,sdl,15,2011-07-05,100,NA,NA,NA,NA,100,1,2011,7,2011,280,f2.csv
NWT,sdl,17,2011-07-05,0,NA,NA,NA,NA,0,1,2011,7,2011,280,f2.csv
NWT,sdl,20,2011-07-05,0,NA,NA,NA,NA,0,1,2011,7,2011,280,f2.csv
NWT,sdl,35,2011-07-05,200,NA,NA,NA,NA,200,1,2011,7,2011,280,f2.csv
NWT,sdl,58,2011-07-05,0,NA,NA,NA,NA,0,1,2011,7,2011,280,f2.csv
NWT,sdl,61,2011-07-05,0,NA,NA,NA,NA,0,1,2011,7,2011,280,f2.csv
NWT,sdl,69,2011-07-05,0,NA,NA,NA,NA,0,1,2011,7,2011,280,f2.csv
NWT,sdl,301,2011-07-05,0,NA,NA,NA,NA,0,1,2011,7,2011,280,f2.csv
NWT,sdl,15,2011-07-11,0,NA,NA,NA,NA,0,1,2011,7,2011,286,f2.csv
NWT,sdl,17,2011-07-11,0,NA,NA,NA,NA,0,1,2011,7,2011,286,f2.csv
NWT,sdl,20,2011-07-11,0,NA,NA,NA,NA,0,1,2011,7,2011,286,f2.csv
NWT,sdl,35,2011-07-11,65,NA,NA,NA,NA,65,1,2011,7,2011,286,f2.csv
NWT,sdl,58,2011-07-11,0,NA,NA,NA,NA,0,1,2011,7,2011,286,f2.csv
NWT,sdl,61,2011-07-11,0,NA,NA,NA,NA,0,1,2011,7,2011,286,f2.csv
NWT,sdl,69,2011-07-11,0,NA,NA,NA,NA,0,1,2011,7,2011,286,f2.csv
NWT,sdl,301,2011-07-11,0,NA,NA,NA,NA,0,1,2011,7,2011,286,f2.csv
NWT,sdl,15,2011-07-18,0,NA,NA,NA,NA,0,1,2011,7,2011,293,f2.csv
NWT,sdl,17,2011-07-18,0,NA,NA,NA,NA,0,1,2011,7,2011,293,f2.csv
NWT,sdl,20,2011-07-18,0,NA,NA,NA,NA,0,1,2011,7,2011,293,f2.csv
NWT,sdl,35,2011-07-18,70,NA,NA,NA,NA,70,1,2011,7,2011,293,f2.csv
NWT,sdl,58,2011-07-18,0,NA,NA,NA,NA,0,1,2011,7,2011,293,f2.csv
NWT,sdl,61,2011-07-18,0,NA,NA,NA,NA,0,1,2011,7,2011,293,f2.csv
NWT,sdl,69,2011-07-18,0,NA,NA,NA,NA,0,1,2011,7,2011,293,f2.csv
NWT,sdl,301,2011-07-18,0,NA,NA,NA,NA,0,1,2011,7,2011,293,f2.csv
NWT,sdl,15,2011-07-28,0,NA,NA,NA,NA,0,1,2011,7,2011,303,f2.csv
NWT,sdl,17,2011-07-28,0,NA,NA,NA,NA,0,1,2011,7,2011,303,f2.csv
NWT,sdl,20,2011-07-28,0,NA,NA,NA,NA,0,1,2011,7,2011,303,f2.csv
NWT,sdl,35,2011-07-28,0,NA,NA,NA,NA,0,1,2011,7,2011,303,f2.csv
NWT,sdl,58,2011-07-28,0,NA,NA,NA,NA,0,1,2011,7,2011,303,f2.csv
NWT,sdl,61,2011-07-28,0,NA,NA,NA,NA,0,1,2011,7,2011,303,f2.csv
NWT,sdl,69,2011-07-28,0,NA,NA,NA,NA,0,1,2011,7,2011,303,f2.csv
NWT,sdl,301,2011-07-28,0,NA,NA,NA,NA,0,1,2011,7,2011,303,f2.csv
NWT,sdl,15,2011-08-09,0,NA,NA,NA,NA,0,1,2011,8,2011,315,f2.csv
NWT,sdl,17,2011-08-09,0,NA,NA,NA,NA,0,1,2011,8,2011,315,f2.csv
NWT,sdl,20,2011-08-09,0,NA,NA,NA,NA,0,1,2011,8,2011,315,f2.csv
NWT,sdl,35,2011-08-09,0,NA,NA,NA,NA,0,1,2011,8,2011,315,f2.csv
NWT,sdl,58,2011-08-09,0,NA,NA,NA,NA,0,1,2011,8,2011,315,f2.csv
NWT,sdl,61,2011-08-09,0,NA,NA,NA,NA,0,1,2011,8,2011,315,f2.csv
NWT,sdl,69,2011-08-09,0,NA,NA,NA,NA,0,1,2011,8,2011,315,f2.csv
NWT,sdl,301,2011-08-09,0,NA,NA,NA,NA,0,1,2011,8,2011,315,f2.csv
NWT,sdl,15,2011-08-23,0,NA,NA,NA,NA,0,1,2011,8,2011,329,f2.csv
NWT,sdl,17,2011-08-23,0,NA,NA,NA,NA,0,1,2011,8,2011,329,f2.csv
NWT,sdl,20,2011-08-23,0,NA,NA,NA,NA,0,1,2011,8,2011,329,f2.csv
NWT,sdl,35,2011-08-23,0,NA,NA,NA,NA,0,1,2011,8,2011,329,f2.csv
NWT,sdl,58,2011-08-23,0,NA,NA,NA,NA,0,1,2011,8,2011,329,f2.csv
NWT,sdl,61,2011-08-23,0,NA,NA,NA,NA,0,1,2011,8,2011,329,f2.csv
NWT,sdl,69,2011-08-23,0,NA,NA,NA,NA,0,1,2011,8,2011,329,f2.csv
NWT,sdl,301,2011-08-23,0,NA,NA,NA,NA,0,1,2011,8,2011,329,f2.csv
NWT,sdl,15,2013-12-05,10,NA,NA,NA,NA,10,1,2013,12,2014,65,f2.csv
NWT,sdl,17,2013-12-05,20,NA,NA,NA,NA,20,1,2013,12,2014,65,f2.csv
NWT,sdl,20,2013-12-05,0,NA,NA,NA,NA,0,1,2013,12,2014,65,f2.csv
NWT,sdl,35,2013-12-05,60,NA,NA,NA,NA,60,1,2013,12,2014,65,f2.csv
NWT,sdl,58,2013-12-05,30,NA,NA,NA,NA,30,1,2013,12,2014,65,f2.csv
NWT,sdl,61,2013-12-05,40,NA,NA,NA,NA,40,1,2013,12,2014,65,f2.csv
NWT,sdl,69,2013-12-05,30,NA,NA,NA,NA,30,1,2013,12,2014,65,f2.csv
NWT,sdl,301,2013-12-05,0,NA,NA,NA,NA,0,1,2013,12,2014,65,f2.csv
NWT,sdl,15,2013-12-19,40,NA,NA,NA,NA,40,1,2013,12,2014,79,f2.csv
NWT,sdl,17,2013-12-19,20,NA,NA,NA,NA,20,1,2013,12,2014,79,f2.csv
NWT,sdl,20,2013-12-19,0,NA,NA,NA,NA,0,1,2013,12,2014,79,f2.csv
NWT,sdl,35,2013-12-19,80,NA,NA,NA,NA,80,1,2013,12,2014,79,f2.csv
NWT,sdl,58,2013-12-19,10,NA,NA,NA,NA,10,1,2013,12,2014,79,f2.csv
NWT,sdl,61,2013-12-19,0,NA,NA,NA,NA,0,1,2013,12,2014,79,f2.csv
NWT,sdl,69,2013-12-19,10,NA,NA,NA,NA,10,1,2013,12,2014,79,f2.csv
NWT,sdl,301,2013-12-19,0,NA,NA,NA,NA,0,1,2013,12,2014,79,f2.csv
NWT,sdl,15,2014-01-21,50,NA,NA,NA,NA,50,1,2014,1,2014,114,f2.csv
NWT,sdl,17,2014-01-21,40,NA,NA,NA,NA,40,1,2014,1,2014,114,f2.csv
NWT,sdl,20,2014-01-21,0,NA,NA,NA,NA,0,1,2014,1,2014,114,f2.csv
NWT,sdl,35,2014-01-21,100,NA,NA,NA,NA,100,1,2014,1,2014,114,f2.csv
NWT,sdl,58,2014-01-21,5,NA,NA,NA,NA,5,1,2014,1,2014,114,f2.csv
NWT,sdl,61,2014-01-21,0,NA,NA,NA,NA,0,1,2014,1,2014,114,f2.csv
NWT,sdl,69,2014-01-21,0,NA,NA,NA,NA,0,1,2014,1,2014,114,f2.csv
NWT,sdl,301,2014-01-21,0,NA,NA,NA,NA,0,1,2014,1,2014,114,f2.csv
NWT,sdl,15,2014-02-04,50,NA,NA,NA,NA,50,1,2014,2,2014,128,f2.csv
NWT,sdl,17,2014-02-04,40,NA,NA,NA,NA,40,1,2014,2,2014,128,f2.csv
NWT,sdl,20,2014-02-04,10,NA,NA,NA,NA,10,1,2014,2,2014,128,f2.csv
NWT,sdl,35,2014-02-04,130,NA,NA,NA,NA,130,1,2014,2,2014,128,f2.csv
NWT,sdl,58,2014-02-04,50,NA,NA,NA,NA,50,1,2014,2,2014,128,f2.csv
NWT,sdl,61,2014-02-04,100,NA,NA,NA,NA,100,1,2014,2,2014,128,f2.csv
NWT,sdl,69,2014-02-04,10,NA,NA,NA,NA,10,1,2014,2,2014,128,f2.csv
NWT,sdl,301,2014-02-04,5,NA,NA,NA,NA,5,1,2014,2,2014,128,f2.csv
NWT,sdl,15,2014-02-25,80,NA,NA,NA,NA,80,1,2014,2,2014,149,f2.csv
NWT,sdl,17,2014-02-25,55,NA,NA,NA,NA,55,1,2014,2,2014,149,f2.csv
NWT,sdl,20,2014-02-25,5,NA,NA,NA,NA,5,1,2014,2,2014,149,f2.csv
NWT,sdl,35,2014-02-25,245,NA,NA,NA,NA,245,1,2014,2,2014,149,f2.csv
NWT,sdl,58,2014-02-25,30,NA,NA,NA,NA,30,1,2014,2,2014,149,f2.csv
NWT,sdl,61,2014-02-25,200,NA,NA,NA,NA,200,1,2014,2,2014,149,f2.csv
NWT,sdl,69,2014-02-25,10,NA,NA,NA,NA,10,1,2014,2,2014,149,f2.csv
NWT,sdl,301,2014-02-25,0,NA,NA,NA,NA,0,1,2014,2,2014,149,f2.csv
NWT,sdl,15,2014-04-21,225,NA,NA,NA,NA,225,1,2014,4,2014,204,f2.csv
NWT,sdl,17,2014-04-21,50,NA,NA,NA,NA,50,1,2014,4,2014,204,f2.csv
NWT,sdl,20,2014-04-21,0,NA,NA,NA,NA,0,1,2014,4,2014,204,f2.csv
NWT,sdl,35,2014-04-21,300,NA,NA,NA,NA,300,1,2014,4,2014,204,f2.csv
NWT,sdl,58,2014-04-21,0,NA,NA,NA,NA,0,1,2014,4,2014,204,f2.csv
NWT,sdl,61,2014-04-21,300,NA,NA,NA,NA,300,1,2014,4,2014,204,f2.csv
NWT,sdl,69,2014-04-21,0,NA,NA,NA,NA,0,1,2014,4,2014,204,f2.csv
NWT,sdl,301,2014-04-21,0,NA,NA,NA,NA,0,1,2014,4,2014,204,f2.csv
NWT,sdl,17,2014-05-06,50,NA,NA,NA,NA,50,1,2014,5,2014,219,f2.csv
NWT,sdl,20,2014-05-06,0,NA,NA,NA,NA,0,1,2014,5,2014,219,f2.csv
NWT,sdl,58,2014-05-06,0,NA,NA,NA,NA,0,1,2014,5,2014,219,f2.csv
NWT,sdl,61,2014-05-06,75,NA,NA,NA,NA,75,1,2014,5,2014,219,f2.csv
NWT,sdl,69,2014-05-06,0,NA,NA,NA,NA,0,1,2014,5,2014,219,f2.csv
NWT,sdl,301,2014-05-06,0,NA,NA,NA,NA,0,1,2014,5,2014,219,f2.csv
NWT,sdl,15,2014-05-14,240,NA,NA,NA,NA,240,1,2014,5,2014,227,f2.csv
NWT,sdl,17,2014-05-14,85,NA,NA,NA,NA,85,1,2014,5,2014,227,f2.csv
NWT,sdl,20,2014-05-14,20,NA,NA,NA,NA,20,1,2014,5,2014,227,f2.csv
NWT,sdl,35,2014-05-14,293,NA,NA,NA,NA,293,1,2014,5,2014,227,f2.csv
NWT,sdl,58,2014-05-14,38,NA,NA,NA,NA,38,1,2014,5,2014,227,f2.csv
NWT,sdl,61,2014-05-14,60,NA,NA,NA,NA,60,1,2014,5,2014,227,f2.csv
NWT,sdl,69,2014-05-14,50,NA,NA,NA,NA,50,1,2014,5,2014,227,f2.csv
NWT,sdl,301,2014-05-14,40,NA,NA,NA,NA,40,1,2014,5,2014,227,f2.csv
NWT,sdl,15,2014-05-27,215,NA,NA,NA,NA,215,1,2014,5,2014,240,f2.csv
NWT,sdl,17,2014-05-27,40,NA,NA,NA,NA,40,1,2014,5,2014,240,f2.csv
NWT,sdl,20,2014-05-27,0,NA,NA,NA,NA,0,1,2014,5,2014,240,f2.csv
NWT,sdl,35,2014-05-27,255,NA,NA,NA,NA,255,1,2014,5,2014,240,f2.csv
NWT,sdl,58,2014-05-27,15,NA,NA,NA,NA,15,1,2014,5,2014,240,f2.csv
NWT,sdl,61,2014-05-27,55,NA,NA,NA,NA,55,1,2014,5,2014,240,f2.csv
NWT,sdl,69,2014-05-27,0,NA,NA,NA,NA,0,1,2014,5,2014,240,f2.csv
NWT,sdl,301,2014-05-27,0,NA,NA,NA,NA,0,1,2014,5,2014,240,f2.csv
NWT,sdl,15,2014-06-10,130,NA,NA,NA,NA,130,1,2014,6,2014,254,f2.csv
NWT,sdl,17,2014-06-10,0,NA,NA,NA,NA,0,1,2014,6,2014,254,f2.csv
NWT,sdl,20,2014-06-10,0,NA,NA,NA,NA,0,1,2014,6,2014,254,f2.csv
NWT,sdl,35,2014-06-10,215,NA,NA,NA,NA,215,1,2014,6,2014,254,f2.csv
NWT,sdl,58,2014-06-10,0,NA,NA,NA,NA,0,1,2014,6,2014,254,f2.csv
NWT,sdl,61,2014-06-10,0,NA,NA,NA,NA,0,1,2014,6,2014,254,f2.csv
NWT,sdl,69,2014-06-10,0,NA,NA,NA,NA,0,1,2014,6,2014,254,f2.csv
NWT,sdl,301,2014-06-10,0,NA,NA,NA,NA,0,1,2014,6,2014,254,f2.csv
NWT,sdl,15,2014-06-24,55,NA,NA,NA,NA,55,1,2014,6,2014,268,f2.csv
NWT,sdl,17,2014-06-24,0,NA,NA,NA,NA,0,1,2014,6,2014,268,f2.csv
NWT,sdl,20,2014-06-24,0,NA,NA,NA,NA,0,1,2014,6,2014,268,f2.csv
NWT,sdl,35,2014-06-24,90,NA,NA,NA,NA,90,1,2014,6,2014,268,f2.csv
NWT,sdl,58,2014-06-24,0,NA,NA,NA,NA,0,1,2014,6,2014,268,f2.csv
NWT,sdl,61,2014-06-24,0,NA,NA,NA,NA,0,1,2014,6,2014,268,f2.csv
NWT,sdl,69,2014-06-24,0,NA,NA,NA,NA,0,1,2014,6,2014,268,f2.csv
NWT,sdl,301,2014-06-24,0,NA,NA,NA,NA,0,1,2014,6,2014,268,f2.csv
NWT,sdl,15,2014-07-08,0,NA,NA,NA,NA,0,1,2014,7,2014,282,f2.csv
NWT,sdl,17,2014-07-08,0,NA,NA,NA,NA,0,1,2014,7,2014,282,f2.csv
NWT,sdl,20,2014-07-08,0,NA,NA,NA,NA,0,1,2014,7,2014,282,f2.csv
NWT,sdl,35,2014-07-08,0,NA,NA,NA,NA,0,1,2014,7,2014,282,f2.csv
NWT,sdl,58,2014-07-08,0,NA,NA,NA,NA,0,1,2014,7,2014,282,f2.csv
NWT,sdl,61,2014-07-08,0,NA,NA,NA,NA,0,1,2014,7,2014,282,f2.csv
NWT,sdl,69,2014-07-08,0,NA,NA,NA,NA,0,1,2014,7,2014,282,f2.csv
NWT,sdl,301,2014-07-08,0,NA,NA,NA,NA,0,1,2014,7,2014,282,f2.csv
NWT,sdl,15,2014-07-15,0,NA,NA,NA,NA,0,1,2014,7,2014,289,f2.csv
NWT,sdl,17,2014-07-15,0,NA,NA,NA,NA,0,1,2014,7,2014,289,f2.csv
NWT,sdl,20,2014-07-15,0,NA,NA,NA,NA,0,1,2014,7,2014,289,f2.csv
NWT,sdl,35,2014-07-15,0,NA,NA,NA,NA,0,1,2014,7,2014,289,f2.csv
NWT,sdl,58,2014-07-15,0,NA,NA,NA,NA,0,1,2014,7,2014,289,f2.csv
NWT,sdl,61,2014-07-15,0,NA,NA,NA,NA,0,1,2014,7,2014,289,f2.csv
NWT,sdl,69,2014-07-15,0,NA,NA,NA,NA,0,1,2014,7,2014,289,f2.csv
NWT,sdl,301,2014-07-15,0,NA,NA,NA,NA,0,1,2014,7,2014,289,f2.csv
NWT,sdl,15,2015-10-29,10,NA,NA,NA,NA,10,1,2015,10,2016,28,f2.csv
NWT,sdl,17,2015-10-29,15,NA,NA,NA,NA,15,1,2015,10,2016,28,f2.csv
NWT,sdl,20,2015-10-29,0,NA,NA,NA,NA,0,1,2015,10,2016,28,f2.csv
NWT,sdl,35,2015-10-29,20,NA,NA,NA,NA,20,1,2015,10,2016,28,f2.csv
NWT,sdl,58,2015-10-29,5,NA,NA,NA,NA,5,1,2015,10,2016,28,f2.csv
NWT,sdl,61,2015-10-29,30,NA,NA,NA,NA,30,1,2015,10,2016,28,f2.csv
NWT,sdl,69,2015-10-29,0,NA,NA,NA,NA,0,1,2015,10,2016,28,f2.csv
NWT,sdl,301,2015-10-29,0,NA,NA,NA,NA,0,1,2015,10,2016,28,f2.csv
NWT,sdl,15,2015-11-10,20,NA,NA,NA,NA,20,1,2015,11,2016,40,f2.csv
NWT,sdl,17,2015-11-10,20,NA,NA,NA,NA,20,1,2015,11,2016,40,f2.csv
NWT,sdl,20,2015-11-10,0,NA,NA,NA,NA,0,1,2015,11,2016,40,f2.csv
NWT,sdl,35,2015-11-10,30,NA,NA,NA,NA,30,1,2015,11,2016,40,f2.csv
NWT,sdl,58,2015-11-10,10,NA,NA,NA,NA,10,1,2015,11,2016,40,f2.csv
NWT,sdl,61,2015-11-10,20,NA,NA,NA,NA,20,1,2015,11,2016,40,f2.csv
NWT,sdl,69,2015-11-10,10,NA,NA,NA,NA,10,1,2015,11,2016,40,f2.csv
NWT,sdl,301,2015-11-10,0,NA,NA,NA,NA,0,1,2015,11,2016,40,f2.csv
NWT,sdl,15,2015-11-24,20,NA,NA,NA,NA,20,1,2015,11,2016,54,f2.csv
NWT,sdl,17,2015-11-24,20,NA,NA,NA,NA,20,1,2015,11,2016,54,f2.csv
NWT,sdl,20,2015-11-24,0,NA,NA,NA,NA,0,1,2015,11,2016,54,f2.csv
NWT,sdl,35,2015-11-24,60,NA,NA,NA,NA,60,1,2015,11,2016,54,f2.csv
NWT,sdl,58,2015-11-24,5,NA,NA,NA,NA,5,1,2015,11,2016,54,f2.csv
NWT,sdl,61,2015-11-24,5,NA,NA,NA,NA,5,1,2015,11,2016,54,f2.csv
NWT,sdl,69,2015-11-24,0,NA,NA,NA,NA,0,1,2015,11,2016,54,f2.csv
NWT,sdl,301,2015-11-24,0,NA,NA,NA,NA,0,1,2015,11,2016,54,f2.csv
NWT,sdl,15,2015-12-10,10,NA,NA,NA,NA,10,1,2015,12,2016,70,f2.csv
NWT,sdl,17,2015-12-10,10,NA,NA,NA,NA,10,1,2015,12,2016,70,f2.csv
NWT,sdl,20,2015-12-10,0,NA,NA,NA,NA,0,1,2015,12,2016,70,f2.csv
NWT,sdl,35,2015-12-10,30,NA,NA,NA,NA,30,1,2015,12,2016,70,f2.csv
NWT,sdl,58,2015-12-10,10,NA,NA,NA,NA,10,1,2015,12,2016,70,f2.csv
NWT,sdl,61,2015-12-10,0,NA,NA,NA,NA,0,1,2015,12,2016,70,f2.csv
NWT,sdl,69,2015-12-10,5,NA,NA,NA,NA,5,1,2015,12,2016,70,f2.csv
NWT,sdl,301,2015-12-10,0,NA,NA,NA,NA,0,1,2015,12,2016,70,f2.csv
NWT,sdl,15,2015-12-22,40,NA,NA,NA,NA,40,1,2015,12,2016,82,f2.csv
NWT,sdl,17,2015-12-22,40,NA,NA,NA,NA,40,1,2015,12,2016,82,f2.csv
NWT,sdl,20,2015-12-22,5,NA,NA,NA,NA,5,1,2015,12,2016,82,f2.csv
NWT,sdl,35,2015-12-22,70,NA,NA,NA,NA,70,1,2015,12,2016,82,f2.csv
NWT,sdl,58,2015-12-22,30,NA,NA,NA,NA,30,1,2015,12,2016,82,f2.csv
NWT,sdl,61,2015-12-22,40,NA,NA,NA,NA,40,1,2015,12,2016,82,f2.csv
NWT,sdl,69,2015-12-22,20,NA,NA,NA,NA,20,1,2015,12,2016,82,f2.csv
NWT,sdl,301,2015-12-22,70,NA,NA,NA,NA,70,1,2015,12,2016,82,f2.csv
NWT,sdl,15,2016-01-05,30,NA,NA,NA,NA,30,1,2016,1,2016,95,f2.csv
NWT,sdl,17,2016-01-05,30,NA,NA,NA,NA,30,1,2016,1,2016,95,f2.csv
NWT,sdl,20,2016-01-05,0,NA,NA,NA,NA,0,1,2016,1,2016,95,f2.csv
NWT,sdl,35,2016-01-05,75,NA,NA,NA,NA,75,1,2016,1,2016,95,f2.csv
NWT,sdl,58,2016-01-05,30,NA,NA,NA,NA,30,1,2016,1,2016,95,f2.csv
NWT,sdl,61,2016-01-05,50,NA,NA,NA,NA,50,1,2016,1,2016,95,f2.csv
NWT,sdl,69,2016-01-05,10,NA,NA,NA,NA,10,1,2016,1,2016,95,f2.csv
NWT,sdl,301,2016-01-05,0,NA,NA,NA,NA,0,1,2016,1,2016,95,f2.csv
NWT,sdl,15,2016-01-19,20,NA,NA,NA,NA,20,1,2016,1,2016,109,f2.csv
NWT,sdl,17,2016-01-19,20,NA,NA,NA,NA,20,1,2016,1,2016,109,f2.csv
NWT,sdl,20,2016-01-19,5,NA,NA,NA,NA,5,1,2016,1,2016,109,f2.csv
NWT,sdl,35,2016-01-19,80,NA,NA,NA,NA,80,1,2016,1,2016,109,f2.csv
NWT,sdl,58,2016-01-19,40,NA,NA,NA,NA,40,1,2016,1,2016,109,f2.csv
NWT,sdl,61,2016-01-19,15,NA,NA,NA,NA,15,1,2016,1,2016,109,f2.csv
NWT,sdl,69,2016-01-19,15,NA,NA,NA,NA,15,1,2016,1,2016,109,f2.csv
NWT,sdl,301,2016-01-19,10,NA,NA,NA,NA,10,1,2016,1,2016,109,f2.csv
NWT,sdl,15,2016-02-09,75,NA,NA,NA,NA,75,1,2016,2,2016,130,f2.csv
NWT,sdl,17,2016-02-09,20,NA,NA,NA,NA,20,1,2016,2,2016,130,f2.csv
NWT,sdl,20,2016-02-09,35,NA,NA,NA,NA,35,1,2016,2,2016,130,f2.csv
NWT,sdl,35,2016-02-09,130,NA,NA,NA,NA,130,1,2016,2,2016,130,f2.csv
NWT,sdl,58,2016-02-09,60,NA,NA,NA,NA,60,1,2016,2,2016,130,f2.csv
NWT,sdl,61,2016-02-09,25,NA,NA,NA,NA,25,1,2016,2,2016,130,f2.csv
NWT,sdl,69,2016-02-09,60,NA,NA,NA,NA,60,1,2016,2,2016,130,f2.csv
