"LTER_site","local_site","year","plot","point","x","y","hit_orig","USDA_code","USDA_name","hit_corr"
"NWT","sad_grid",2014,18,1879,85,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1880,95,75,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1881,5,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1882,15,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1883,25,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1884,35,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1885,45,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,18,1886,55,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,18,1887,65,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1888,75,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1889,85,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1890,95,85,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1891,5,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1892,15,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1893,25,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1894,35,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1897,65,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1898,75,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1899,85,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,18,1900,95,95,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",2014,19,1912,15,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,19,1924,35,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,19,1959,85,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,19,1971,5,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,19,1975,45,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,20,2020,95,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,20,2023,25,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,20,2025,45,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,20,2026,55,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,21,2291,5,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,21,2299,85,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2302,15,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2304,35,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2306,55,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2308,75,5,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2309,85,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2310,95,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2314,35,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2315,45,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2316,55,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2317,65,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2318,75,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2319,85,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2320,95,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2323,25,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2324,35,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2325,45,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2326,55,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2327,65,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2328,75,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2329,85,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2330,95,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2331,5,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2332,15,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2336,55,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2337,65,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2338,75,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2339,85,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2342,15,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2344,35,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2346,55,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2352,15,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2353,25,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2354,35,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2355,45,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2357,65,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2368,75,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2372,15,75,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2374,35,75,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2375,45,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2378,75,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2379,85,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2381,5,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2382,15,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2383,25,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2384,35,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2385,45,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2386,55,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2387,65,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2388,75,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2390,95,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2392,15,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2393,25,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2395,45,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2396,55,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2397,65,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2398,75,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,22,2399,85,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,22,2400,95,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2404,35,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2415,45,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2416,55,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2417,65,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2420,95,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2425,45,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2426,55,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2430,95,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2431,5,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2432,15,35,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2441,5,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2442,15,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2443,25,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2451,5,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2460,95,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2466,55,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2467,65,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2468,75,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2473,25,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2474,35,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2475,45,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2476,55,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2477,65,75,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2478,75,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2479,85,75,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2482,15,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2486,55,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2487,65,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2488,75,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2489,85,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2490,95,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,23,2493,25,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2496,55,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2497,65,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2498,75,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,23,2500,95,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2503,25,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2504,35,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2506,55,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2507,65,5,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2508,75,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2510,95,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2513,25,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2514,35,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2515,45,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2516,55,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2518,75,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2519,85,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2520,95,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2526,55,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2534,35,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2536,55,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2545,45,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2553,25,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2556,55,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2560,95,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2569,85,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2570,95,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2572,15,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2576,55,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2577,65,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2580,95,75,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,24,2582,15,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2587,65,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2588,75,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2590,95,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2596,55,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,24,2597,65,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2601,5,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2602,15,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2603,25,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2604,35,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2607,65,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2608,75,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2616,55,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2620,95,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2621,5,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2622,15,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2623,25,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2624,35,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2625,45,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2627,65,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2628,75,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2629,85,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2630,95,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2636,55,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2639,85,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2640,95,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2641,5,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2645,45,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2646,55,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2647,65,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2649,85,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2650,95,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2651,5,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2652,15,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2653,25,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2654,35,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2655,45,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2656,55,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2657,65,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2661,5,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2662,15,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2664,35,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2665,45,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2666,55,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2667,65,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2672,15,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2673,25,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2674,35,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2678,75,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2680,95,75,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2684,35,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2685,45,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2686,55,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2687,65,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2688,75,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,25,2689,85,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2691,5,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2692,15,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2693,25,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,25,2698,75,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2703,25,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2704,35,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2705,45,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2706,55,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2708,75,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2709,85,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2711,5,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2714,35,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2715,45,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2716,55,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2717,65,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2719,85,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2720,95,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2721,5,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2723,25,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2724,35,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2725,45,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2726,55,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2729,85,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2730,95,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2731,5,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2733,25,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2734,35,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2736,55,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2737,65,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2738,75,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2740,95,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2742,15,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2743,25,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2746,55,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2747,65,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2748,75,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2750,95,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2753,25,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2754,35,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2755,45,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2756,55,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2757,65,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2758,75,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2759,85,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2760,95,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2761,5,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2764,35,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2765,45,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2770,95,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2771,5,75,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2776,55,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2782,15,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2784,35,85,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2788,75,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2789,85,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2790,95,85,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2791,5,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2792,15,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2794,35,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2795,45,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2798,75,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,26,2799,85,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,26,2800,95,95,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2801,5,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2805,45,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2806,55,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2807,65,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2808,75,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2818,75,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2820,95,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2823,25,25,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2824,35,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2825,45,25,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2833,25,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2834,35,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2835,45,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2840,95,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2842,15,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2845,45,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2847,65,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2848,75,45,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2851,5,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2853,25,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2856,55,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2857,65,55,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2858,75,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2861,5,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2863,25,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",2014,27,2869,85,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2870,95,65,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",2014,27,2871,5,75,"top","DECE","Deschampsia cespitosa","top"
